"island","site","transect","top_color","bowl_color","order","abundance","date traps out","date traps coll"
"Saipan","ForbiA","L3","b","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","y","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Diptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Apoidea",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","w","r","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Diptera",7,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Coleoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Apoidea",2,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Crabronidae",11,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Blattodea",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","w","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Diptera",2,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","b","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Diptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","b","r","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Diptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Apoidea",3,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Trichoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","y","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Diptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Formicidae",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","b","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Diptera",4,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Formicidae",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Apoidea",2,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Araneae",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","w","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Diptera",3,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiA","L3","y","r","Partial",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Diptera",4,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Hemiptera",10,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Apoidea",5,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Isoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Trichoptera",7,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","b","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Diptera",7,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Hemiptera",52,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Apoidea",20,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Araneae",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Trichoptera",9,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","y","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Diptera",11,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Apoidea",4,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","w","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Diptera",16,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Hemiptera",11,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Apoidea",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Lepidoptera",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","w","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Diptera",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Hemiptera",22,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Apoidea",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Crabronidae",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Lepidoptera",4,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","b","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Diptera",8,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Formicidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Apoidea",4,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Crabronidae",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Lepidoptera",8,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","w","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Diptera",8,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Hemiptera",23,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Apoidea",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Crabronidae",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Lepidoptera",5,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Araneae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","r","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Diptera",5,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Hemiptera",4,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","r","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Diptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Hemiptera",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Apoidea",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","y","r","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Diptera",17,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Hemiptera",53,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Coleoptera",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Apoidea",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Crabronidae",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Araneae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","b","y","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Diptera",13,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Coleoptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","y","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Diptera",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Hemiptera",5,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Apoidea",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","y","Partial",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Diptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Formicidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Apoidea",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","r","b","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Diptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Apoidea",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","b","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Diptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Hemiptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Apoidea",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Crabronidae",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L1","w","r","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Diptera",3,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Hemiptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Apoidea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Lepidoptera",7,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","other",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","y","Partial",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Diptera",6,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Hemiptera",2,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Apoidea",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","ForbiGrid","L2","y","b","Trichoptera",0,2018-01-17,2018-01-20
