"Year","SiteID","Treatment","Position","Time","PadID","weight","Mppt","Days","wpd"
2018,"EIA","Control","middle",2,"EIA16C",30.86,8.484108,13,2.37384615384615
2018,"EIA","Control","middle",2,"EIA17C",97.4,8.484108,13,7.49230769230769
2018,"EIA","Control","middle",2,"EIA18C",206.15,8.484108,13,15.8576923076923
2018,"EIA","Control","middle",2,"EIA19C",21.76,8.484108,13,1.67384615384615
2018,"EIA","Control","middle",2,"EIA20C",2.91,8.484108,13,0.223846153846154
2018,"EIA","Control","bottom",2,"EIA21C",1.07,8.484108,13,0.0823076923076923
2018,"EIA","Control","bottom",2,"EIA22C",4.55,8.484108,13,0.35
2018,"EIA","Control","bottom",2,"EIA23C",12.12,8.484108,13,0.932307692307692
2018,"EIA","Control","bottom",2,"EIA24C",4.28,8.484108,13,0.329230769230769
2018,"EIA","Control","bottom",2,"EIA25C",41.43,8.484108,13,3.18692307692308
2018,"EIA","Control","bottom",2,"EIA26C",1.55,8.484108,13,0.119230769230769
2018,"EIA","Control","bottom",2,"EIA27C",21.76,8.484108,13,1.67384615384615
2018,"EIA","Control","bottom",2,"EIA28C",1.65,8.484108,13,0.126923076923077
2018,"EIA","Control","bottom",2,"EIA29C",7.69,8.484108,13,0.591538461538462
2018,"EIA","Control","bottom",2,"EIA30C",89.96,8.484108,13,6.92
2018,"EIA","Strips","top",3,"EIA01T",24.3,12.9794,15,1.62
2018,"EIA","Strips","top",3,"EIA02T",1.64,12.9794,15,0.109333333333333
2018,"EIA","Strips","top",3,"EIA03T",38.69,12.9794,15,2.57933333333333
2018,"EIA","Strips","top",3,"EIA04T",5.21,12.9794,15,0.347333333333333
2018,"EIA","Strips","top",3,"EIA05T",19.95,12.9794,15,1.33
2018,"EIA","Strips","top",3,"EIA06T",166.88,12.9794,15,11.1253333333333
2018,"EIA","Strips","top",3,"EIA07T",4.4,12.9794,15,0.293333333333333
2018,"EIA","Strips","top",3,"EIA08T",1.05,12.9794,15,0.07
2018,"EIA","Strips","top",3,"EIA09T",2.04,12.9794,15,0.136
2018,"EIA","Strips","top",3,"EIA10T",19.36,12.9794,15,1.29066666666667
2018,"EIA","Strips","middle",3,"EIA11T",3.08,12.9794,15,0.205333333333333
2018,"EIA","Strips","middle",3,"EIA12T",1.75,12.9794,15,0.116666666666667
2018,"EIA","Strips","middle",3,"EIA13T",1.31,12.9794,15,0.0873333333333334
2018,"EIA","Strips","middle",3,"EIA14T",0.73,12.9794,15,0.0486666666666667
2018,"EIA","Strips","middle",3,"EIA15T",133.04,12.9794,15,8.86933333333333
2018,"EIA","Strips","middle",3,"EIA16T",36.47,12.9794,15,2.43133333333333
2018,"EIA","Strips","middle",3,"EIA17T",11.73,12.9794,15,0.782
2018,"EIA","Strips","middle",3,"EIA18T",14.95,12.9794,15,0.996666666666667
2018,"EIA","Strips","middle",3,"EIA19T",13.01,12.9794,15,0.867333333333333
2018,"EIA","Strips","middle",3,"EIA20T",3.35,12.9794,15,0.223333333333333
2018,"EIA","Strips","bottom",3,"EIA21T",2.81,12.9794,15,0.187333333333333
2018,"EIA","Strips","bottom",3,"EIA22T",2.75,12.9794,15,0.183333333333333
2018,"EIA","Strips","bottom",3,"EIA23T",1.88,12.9794,15,0.125333333333333
2018,"EIA","Strips","bottom",3,"EIA24T",4.22,12.9794,15,0.281333333333333
2018,"EIA","Strips","bottom",3,"EIA25T",2.94,12.9794,15,0.196
2018,"EIA","Strips","bottom",3,"EIA26T",1.29,12.9794,15,0.0860000000000001
2018,"EIA","Strips","bottom",3,"EIA27T",2.54,12.9794,15,0.169333333333333
2018,"EIA","Strips","bottom",3,"EIA28T",43.51,12.9794,15,2.90066666666667
2018,"EIA","Strips","bottom",3,"EIA29T",74.19,12.9794,15,4.946
2018,"EIA","Strips","bottom",3,"EIA30T",4.94,12.9794,15,0.329333333333333
2018,"EIA","Control","top",3,"EIA01C",514.41,12.9794,15,34.294
2018,"EIA","Control","top",3,"EIA02C",2.67,12.9794,15,0.178
2018,"EIA","Control","top",3,"EIA03C",5.56,12.9794,15,0.370666666666667
2018,"EIA","Control","top",3,"EIA04C",56.84,12.9794,15,3.78933333333333
2018,"EIA","Control","top",3,"EIA05C",17.42,12.9794,15,1.16133333333333
2018,"EIA","Control","top",3,"EIA06C",11.03,12.9794,15,0.735333333333333
2018,"EIA","Control","top",3,"EIA07C",5.75,12.9794,15,0.383333333333333
2018,"EIA","Control","top",3,"EIA08C",44.69,12.9794,15,2.97933333333333
2018,"EIA","Control","top",3,"EIA09C",88.16,12.9794,15,5.87733333333333
2018,"EIA","Control","top",3,"EIA10C",78.82,12.9794,15,5.25466666666667
2018,"EIA","Control","middle",3,"EIA11C",13.6,12.9794,15,0.906666666666667
2018,"EIA","Control","middle",3,"EIA12C",3.26,12.9794,15,0.217333333333333
2018,"EIA","Control","middle",3,"EIA13C",62.08,12.9794,15,4.13866666666667
2018,"EIA","Control","middle",3,"EIA14C",11.04,12.9794,15,0.736
2018,"EIA","Control","middle",3,"EIA15C",36.95,12.9794,15,2.46333333333333
2018,"EIA","Control","middle",3,"EIA16C",8.78,12.9794,15,0.585333333333333
2018,"EIA","Control","middle",3,"EIA17C",75.13,12.9794,15,5.00866666666667
2018,"EIA","Control","middle",3,"EIA18C",99.69,12.9794,15,6.646
2018,"EIA","Control","middle",3,"EIA19C",27.32,12.9794,15,1.82133333333333
2018,"EIA","Control","middle",3,"EIA20C",1.65,12.9794,15,0.11
2018,"EIA","Control","bottom",3,"EIA21C",1.48,12.9794,15,0.0986666666666667
2018,"EIA","Control","bottom",3,"EIA22C",6.04,12.9794,15,0.402666666666667
2018,"EIA","Control","bottom",3,"EIA23C",6.73,12.9794,15,0.448666666666667
2018,"EIA","Control","bottom",3,"EIA24C",4.47,12.9794,15,0.298
2018,"EIA","Control","bottom",3,"EIA25C",133.55,12.9794,15,8.90333333333333
2018,"EIA","Control","bottom",3,"EIA26C",2.58,12.9794,15,0.172
2018,"EIA","Control","bottom",3,"EIA27C",34.51,12.9794,15,2.30066666666667
2018,"EIA","Control","bottom",3,"EIA28C",1.86,12.9794,15,0.124
2018,"EIA","Control","bottom",3,"EIA29C",5.68,12.9794,15,0.378666666666667
2018,"EIA","Control","bottom",3,"EIA30C",78.52,12.9794,15,5.23466666666667
2018,"MCN","Strips","top",1,"MCN01T",23.52,5.6388,22,1.06909090909091
2018,"MCN","Strips","top",1,"MCN02T",13.91,5.6388,22,0.632272727272727
2018,"MCN","Strips","top",1,"MCN03T",3.92,5.6388,22,0.178181818181818
2018,"MCN","Strips","top",1,"MCN04T",0.970000000000001,5.6388,22,0.0440909090909091
2018,"MCN","Strips","top",1,"MCN05T",3.14,5.6388,22,0.142727272727273
2018,"MCN","Strips","top",1,"MCN06T",9.46,5.6388,22,0.43
2018,"MCN","Strips","top",1,"MCN07T",3.01,5.6388,22,0.136818181818182
2018,"MCN","Strips","top",1,"MCN08T",0.735999999999999,5.6388,22,0.0334545454545454
2018,"MCN","Strips","top",1,"MCN09T",2.73,5.6388,22,0.124090909090909
2018,"MCN","Strips","top",1,"MCN10T",1.72,5.6388,22,0.0781818181818181
2018,"MCN","Strips","middle",1,"MCN11T",4.61,5.6388,22,0.209545454545455
2018,"MCN","Strips","middle",1,"MCN12T",6.97,5.6388,22,0.316818181818182
2018,"MCN","Strips","middle",1,"MCN13T",0.41,5.6388,22,0.0186363636363636
2018,"MCN","Strips","middle",1,"MCN14T",7.7,5.6388,22,0.35
2018,"MCN","Strips","middle",1,"MCN15T",7.36,5.6388,22,0.334545454545455
2018,"MCN","Strips","middle",1,"MCN16T",1.3,5.6388,22,0.0590909090909091
2018,"MCN","Strips","middle",1,"MCN17T",2.54,5.6388,22,0.115454545454545
2018,"MCN","Strips","middle",1,"MCN18T",0.75,5.6388,22,0.0340909090909091
2018,"MCN","Strips","middle",1,"MCN19T",3.53,5.6388,22,0.160454545454545
2018,"MCN","Strips","middle",1,"MCN20T",6.36,5.6388,22,0.289090909090909
2018,"MCN","Strips","bottom",1,"MCN21T",5.15,5.6388,22,0.234090909090909
2018,"MCN","Strips","bottom",1,"MCN22T",9.78,5.6388,22,0.444545454545455
2018,"MCN","Strips","bottom",1,"MCN23T",0.639999999999999,5.6388,22,0.029090909090909
2018,"MCN","Strips","bottom",1,"MCN24T",228.05,5.6388,22,10.3659090909091
2018,"MCN","Strips","bottom",1,"MCN25T",1.87,5.6388,22,0.085
2018,"MCN","Strips","bottom",1,"MCN26T",5.68,5.6388,22,0.258181818181818
2018,"MCN","Strips","bottom",1,"MCN27T",2.13,5.6388,22,0.0968181818181819
2018,"MCN","Strips","bottom",1,"MCN28T",1.54,5.6388,22,0.07
2018,"MCN","Strips","bottom",1,"MCN29T",2.17,5.6388,22,0.0986363636363636
2018,"MCN","Strips","bottom",1,"MCN30T",0.51,5.6388,22,0.0231818181818182
2018,"MCN","Control","top",1,"MCN01C",2.8,5.6388,22,0.127272727272727
2018,"MCN","Control","top",1,"MCN02C",1.24,5.6388,22,0.0563636363636364
2018,"MCN","Control","top",1,"MCN03C",0.27,5.6388,22,0.0122727272727273
2018,"MCN","Control","top",1,"MCN04C",1.92,5.6388,22,0.0872727272727273
2018,"MCN","Control","top",1,"MCN05C",1.82,5.6388,22,0.0827272727272727
2018,"MCN","Control","top",1,"MCN06C",3.49,5.6388,22,0.158636363636364
2018,"MCN","Control","top",1,"MCN07C",0.59,5.6388,22,0.0268181818181818
2018,"MCN","Control","top",1,"MCN08C",1.77,5.6388,22,0.0804545454545454
2018,"MCN","Control","top",1,"MCN09C",0.24,5.6388,22,0.0109090909090909
2018,"MCN","Control","top",1,"MCN10C",0.5,5.6388,22,0.0227272727272727
2018,"MCN","Control","middle",1,"MCN11C",0.629999999999999,5.6388,22,0.0286363636363636
2018,"MCN","Control","middle",1,"MCN12C",0.48,5.6388,22,0.0218181818181818
2018,"MCN","Control","middle",1,"MCN13C",0.469999999999999,5.6388,22,0.0213636363636363
2018,"MCN","Control","middle",1,"MCN14C",1.75,5.6388,22,0.0795454545454545
2018,"MCN","Control","middle",1,"MCN15C",1.05,5.6388,22,0.0477272727272728
2018,"MCN","Control","middle",1,"MCN16C",5.41,5.6388,22,0.245909090909091
2018,"MCN","Control","middle",1,"MCN17C",2.43,5.6388,22,0.110454545454545
2018,"MCN","Control","middle",1,"MCN18C",8.26,5.6388,22,0.375454545454546
2018,"MCN","Control","middle",1,"MCN19C",1.67,5.6388,22,0.0759090909090909
2018,"MCN","Control","middle",1,"MCN20C",2.99,5.6388,22,0.135909090909091
2018,"MCN","Control","bottom",1,"MCN21C",8.53,5.6388,22,0.387727272727273
2018,"MCN","Control","bottom",1,"MCN22C",4.84,5.6388,22,0.22
2018,"MCN","Control","bottom",1,"MCN23C",3.21,5.6388,22,0.145909090909091
2018,"MCN","Control","bottom",1,"MCN24C",15.06,5.6388,22,0.684545454545455
2018,"MCN","Control","bottom",1,"MCN25C",14.77,5.6388,22,0.671363636363636
2018,"MCN","Control","bottom",1,"MCN26C",5.46,5.6388,22,0.248181818181818
2018,"MCN","Control","bottom",1,"MCN27C",0.65,5.6388,22,0.0295454545454546
2018,"MCN","Control","bottom",1,"MCN28C",4.22,5.6388,22,0.191818181818182
2018,"MCN","Control","bottom",1,"MCN29C",0.979999999999999,5.6388,22,0.0445454545454545
2018,"MCN","Control","bottom",1,"MCN30C",1.64,5.6388,22,0.0745454545454546
2018,"MCN","Strips","top",2,"MCN01T",7.95,6.8072,13,0.611538461538462
2018,"MCN","Strips","top",2,"MCN02T",7.7,6.8072,13,0.592307692307692
2018,"MCN","Strips","top",2,"MCN03T",3.95,6.8072,13,0.303846153846154
2018,"MCN","Strips","top",2,"MCN04T",3.79,6.8072,13,0.291538461538462
2018,"MCN","Strips","top",2,"MCN05T",1.98,6.8072,13,0.152307692307692
2018,"MCN","Strips","top",2,"MCN06T",41.5,6.8072,13,3.19230769230769
2018,"MCN","Strips","top",2,"MCN07T",1.49,6.8072,13,0.114615384615385
2018,"MCN","Strips","top",2,"MCN08T",4.93,6.8072,13,0.379230769230769
2018,"MCN","Strips","top",2,"MCN09T",1.46,6.8072,13,0.112307692307692
2018,"MCN","Strips","top",2,"MCN10T",5.58,6.8072,13,0.429230769230769
2018,"MCN","Strips","middle",2,"MCN11T",3.35,6.8072,13,0.257692307692308
2018,"MCN","Strips","middle",2,"MCN12T",5.86,6.8072,13,0.450769230769231
2018,"MCN","Strips","middle",2,"MCN13T",2.23,6.8072,13,0.171538461538461
2018,"MCN","Strips","middle",2,"MCN14T",4.45,6.8072,13,0.342307692307692
2018,"MCN","Strips","middle",2,"MCN15T",8.7,6.8072,13,0.669230769230769
2018,"MCN","Strips","middle",2,"MCN16T",2.76,6.8072,13,0.212307692307692
2018,"MCN","Strips","middle",2,"MCN17T",2.22,6.8072,13,0.170769230769231
2018,"MCN","Strips","middle",2,"MCN18T",1.49,6.8072,13,0.114615384615385
2018,"MCN","Strips","middle",2,"MCN19T",2.23,6.8072,13,0.171538461538462
2018,"MCN","Strips","middle",2,"MCN20T",9.29,6.8072,13,0.714615384615385
2018,"MCN","Strips","bottom",2,"MCN21T",4.98,6.8072,13,0.383076923076923
2018,"MCN","Strips","bottom",2,"MCN22T",3.3,6.8072,13,0.253846153846154
2018,"MCN","Strips","bottom",2,"MCN23T",10.63,6.8072,13,0.817692307692308
2018,"MCN","Strips","bottom",2,"MCN24T",197.26,6.8072,13,15.1738461538462
2018,"MCN","Strips","bottom",2,"MCN25T",8.98,6.8072,13,0.690769230769231
2018,"MCN","Strips","bottom",2,"MCN26T",22.17,6.8072,13,1.70538461538462
2018,"MCN","Strips","bottom",2,"MCN27T",75.85,6.8072,13,5.83461538461538
2018,"MCN","Strips","bottom",2,"MCN28T",5.34,6.8072,13,0.410769230769231
2018,"MCN","Strips","bottom",2,"MCN29T",0.209999999999999,6.8072,13,0.0161538461538461
2018,"MCN","Strips","bottom",2,"MCN30T",2.13,6.8072,13,0.163846153846154
2018,"MCN","Control","top",2,"MCN01C",4.46,6.8072,13,0.343076923076923
2018,"MCN","Control","top",2,"MCN02C",2.68,6.8072,13,0.206153846153846
2018,"MCN","Control","top",2,"MCN03C",2.39,6.8072,13,0.183846153846154
2018,"MCN","Control","top",2,"MCN04C",4.57,6.8072,13,0.351538461538462
2018,"MCN","Control","top",2,"MCN05C",5.08,6.8072,13,0.390769230769231
2018,"MCN","Control","top",2,"MCN06C",8.1,6.8072,13,0.623076923076923
2018,"MCN","Control","top",2,"MCN07C",2.37,6.8072,13,0.182307692307692
2018,"MCN","Control","top",2,"MCN08C",2.36,6.8072,13,0.181538461538461
2018,"MCN","Control","top",2,"MCN09C",1.41,6.8072,13,0.108461538461538
2018,"MCN","Control","top",2,"MCN10C",2.96,6.8072,13,0.227692307692308
2018,"MCN","Control","middle",2,"MCN11C",1.56,6.8072,13,0.12
2018,"MCN","Control","middle",2,"MCN12C",0.949999999999999,6.8072,13,0.073076923076923
2018,"MCN","Control","middle",2,"MCN13C",1.21,6.8072,13,0.093076923076923
2018,"MCN","Control","middle",2,"MCN14C",11.35,6.8072,13,0.873076923076923
2018,"MCN","Control","middle",2,"MCN15C",3.67,6.8072,13,0.282307692307692
2018,"MCN","Control","middle",2,"MCN16C",0.0900000000000016,6.8072,13,0.00692307692307705
2018,"MCN","Control","middle",2,"MCN17C",6.33,6.8072,13,0.486923076923077
2018,"MCN","Control","middle",2,"MCN18C",0.100000000000001,6.8072,13,0.0076923076923078
2018,"MCN","Control","middle",2,"MCN19C",1.82,6.8072,13,0.14
2018,"MCN","Control","middle",2,"MCN20C",4.34,6.8072,13,0.333846153846154
2018,"MCN","Control","bottom",2,"MCN21C",6.11,6.8072,13,0.47
2018,"MCN","Control","bottom",2,"MCN22C",3.52,6.8072,13,0.270769230769231
2018,"MCN","Control","bottom",2,"MCN23C",3.1,6.8072,13,0.238461538461538
2018,"MCN","Control","bottom",2,"MCN24C",9.53,6.8072,13,0.733076923076923
2018,"MCN","Control","bottom",2,"MCN25C",8.72,6.8072,13,0.670769230769231
2018,"MCN","Control","bottom",2,"MCN26C",13.22,6.8072,13,1.01692307692308
2018,"MCN","Control","bottom",2,"MCN27C",39.41,6.8072,13,3.03153846153846
2018,"MCN","Control","bottom",2,"MCN28C",2.88,6.8072,13,0.221538461538461
2018,"MCN","Control","bottom",2,"MCN29C",5.93,6.8072,13,0.456153846153846
2018,"MCN","Control","bottom",2,"MCN30C",2.95,6.8072,13,0.226923076923077
2018,"MCN","Strips","top",3,"MCN01T",2.45,12.6492,20,0.1225
2018,"MCN","Strips","top",3,"MCN02T",17.7,12.6492,20,0.885
2018,"MCN","Strips","top",3,"MCN03T",36.85,12.6492,20,1.8425
2018,"MCN","Strips","top",3,"MCN04T",1.31,12.6492,20,0.0655
2018,"MCN","Strips","top",3,"MCN05T",1.42,12.6492,20,0.071
2018,"MCN","Strips","top",3,"MCN06T",87.92,12.6492,20,4.396
2018,"MCN","Strips","top",3,"MCN07T",1.54,12.6492,20,0.077
2018,"MCN","Strips","top",3,"MCN08T",12.85,12.6492,20,0.6425
2018,"MCN","Strips","top",3,"MCN09T",1.45,12.6492,20,0.0725000000000001
2018,"MCN","Strips","top",3,"MCN10T",8.88,12.6492,20,0.444
2018,"MCN","Strips","middle",3,"MCN11T",2.29,12.6492,20,0.1145
2018,"MCN","Strips","middle",3,"MCN12T",4.82,12.6492,20,0.241
2018,"MCN","Strips","middle",3,"MCN13T",0.41,12.6492,20,0.0205
2018,"MCN","Strips","middle",3,"MCN14T",3.11,12.6492,20,0.1555
2018,"MCN","Strips","middle",3,"MCN15T",3.16,12.6492,20,0.158
2018,"MCN","Strips","middle",3,"MCN16T",2.17,12.6492,20,0.1085
2018,"MCN","Strips","middle",3,"MCN17T",1.17,12.6492,20,0.0585
2018,"MCN","Strips","middle",3,"MCN18T",11.64,12.6492,20,0.582
2018,"MCN","Strips","middle",3,"MCN19T",4.92,12.6492,20,0.246
2018,"MCN","Strips","middle",3,"MCN20T",6.87,12.6492,20,0.3435
2018,"MCN","Strips","bottom",3,"MCN21T",4.05,12.6492,20,0.2025
2018,"MCN","Strips","bottom",3,"MCN22T",1.64,12.6492,20,0.0819999999999999
2018,"MCN","Strips","bottom",3,"MCN23T",0.93,12.6492,20,0.0465
2018,"MCN","Strips","bottom",3,"MCN24T",86.13,12.6492,20,4.3065
2018,"MCN","Strips","bottom",3,"MCN25T",14.33,12.6492,20,0.7165
2018,"MCN","Strips","bottom",3,"MCN26T",15.5,12.6492,20,0.775
2018,"MCN","Strips","bottom",3,"MCN27T",32.28,12.6492,20,1.614
2018,"MCN","Strips","bottom",3,"MCN28T",19.83,12.6492,20,0.9915
2018,"MCN","Control","top",3,"MCN01C",1.67,12.6492,20,0.0835000000000001
2018,"MCN","Control","top",3,"MCN03C",2.82,12.6492,20,0.141
2018,"MCN","Control","top",3,"MCN04C",8.17,12.6492,20,0.4085
2018,"MCN","Control","top",3,"MCN05C",3.85,12.6492,20,0.1925
2018,"MCN","Control","top",3,"MCN06C",6.34,12.6492,20,0.317
2018,"MCN","Control","top",3,"MCN07C",24.45,12.6492,20,1.2225
2018,"MCN","Control","top",3,"MCN08C",35.27,12.6492,20,1.7635
2018,"MCN","Control","top",3,"MCN10C",1.03,12.6492,20,0.0515000000000001
2018,"MCN","Control","middle",3,"MCN11C",0.0800000000000001,12.6492,20,0.004
2018,"MCN","Control","middle",3,"MCN13C",15.08,12.6492,20,0.754
2018,"MCN","Control","middle",3,"MCN14C",6.08,12.6492,20,0.304
2018,"MCN","Control","middle",3,"MCN15C",22.13,12.6492,20,1.1065
2018,"MCN","Control","middle",3,"MCN16C",34.43,12.6492,20,1.7215
2018,"MCN","Control","middle",3,"MCN17C",12.26,12.6492,20,0.613
2018,"MCN","Control","middle",3,"MCN18C",4.37,12.6492,20,0.2185
2018,"MCN","Control","middle",3,"MCN19C",1.91,12.6492,20,0.0955
2018,"MCN","Control","middle",3,"MCN20C",1.76,12.6492,20,0.088
2018,"MCN","Control","bottom",3,"MCN21C",2.13,12.6492,20,0.1065
2018,"MCN","Control","bottom",3,"MCN22C",35.84,12.6492,20,1.792
2018,"MCN","Control","bottom",3,"MCN23C",7.61,12.6492,20,0.3805
2018,"MCN","Control","bottom",3,"MCN24C",18.26,12.6492,20,0.913
2018,"MCN","Control","bottom",3,"MCN25C",87.51,12.6492,20,4.3755
2018,"MCN","Control","bottom",3,"MCN26C",36.04,12.6492,20,1.802
2018,"MCN","Control","bottom",3,"MCN27C",3.13,12.6492,20,0.1565
2018,"MCN","Control","bottom",3,"MCN28C",0.56,12.6492,20,0.028
2018,"MCN","Control","bottom",3,"MCN30C",10.89,12.6492,20,0.5445
2018,"RHO","Strips","top",1,"RHO01T",1.25,6.477,22,0.0568181818181818
2018,"RHO","Strips","top",1,"RHO02T",2.85,6.477,22,0.129545454545455
2018,"RHO","Strips","top",1,"RHO03T",2.42,6.477,22,0.11
2018,"RHO","Strips","top",1,"RHO04T",1.59,6.477,22,0.0722727272727273
2018,"RHO","Strips","top",1,"RHO05T",1.12,6.477,22,0.0509090909090909
2018,"RHO","Strips","top",1,"RHO06T",2.78,6.477,22,0.126363636363636
2018,"RHO","Strips","top",1,"RHO07T",1.66,6.477,22,0.0754545454545455
2018,"RHO","Strips","top",1,"RHO08T",2.28,6.477,22,0.103636363636364
2018,"RHO","Strips","top",1,"RHO09T",1.2,6.477,22,0.0545454545454545
2018,"RHO","Strips","top",1,"RHO10T",1.1,6.477,22,0.05
2018,"RHO","Strips","middle",1,"RHO11T",1.33,6.477,22,0.0604545454545455
2018,"RHO","Strips","middle",1,"RHO12T",1.4,6.477,22,0.0636363636363637
2018,"RHO","Strips","middle",1,"RHO13T",1.84,6.477,22,0.0836363636363636
2018,"RHO","Strips","middle",1,"RHO14T",1.09,6.477,22,0.0495454545454545
2018,"RHO","Strips","middle",1,"RHO15T",1.97,6.477,22,0.0895454545454546
2018,"RHO","Strips","middle",1,"RHO16T",0.98,6.477,22,0.0445454545454546
2018,"RHO","Strips","middle",1,"RHO17T",3.11,6.477,22,0.141363636363636
2018,"RHO","Strips","middle",1,"RHO18T",1.45,6.477,22,0.065909090909091
2018,"RHO","Strips","middle",1,"RHO19T",2.19,6.477,22,0.0995454545454546
2018,"RHO","Strips","middle",1,"RHO20T",2.37,6.477,22,0.107727272727273
2018,"RHO","Strips","bottom",1,"RHO21T",1.51,6.477,22,0.0686363636363637
2018,"RHO","Strips","bottom",1,"RHO22T",1.05,6.477,22,0.0477272727272727
2018,"RHO","Strips","bottom",1,"RHO23T",1.18,6.477,22,0.0536363636363636
2018,"RHO","Strips","bottom",1,"RHO24T",0.859999999999999,6.477,22,0.0390909090909091
2018,"RHO","Strips","bottom",1,"RHO25T",0.94,6.477,22,0.0427272727272727
2018,"RHO","Strips","bottom",1,"RHO26T",1.02,6.477,22,0.0463636363636363
2018,"RHO","Strips","bottom",1,"RHO27T",1,6.477,22,0.0454545454545455
2018,"RHO","Strips","bottom",1,"RHO28T",1.12,6.477,22,0.0509090909090909
2018,"RHO","Strips","bottom",1,"RHO29T",1.14,6.477,22,0.0518181818181818
2018,"RHO","Strips","bottom",1,"RHO30T",4.33,6.477,22,0.196818181818182
2018,"RHO","Control","top",1,"RHO01C",4.14,6.477,22,0.188181818181818
2018,"RHO","Control","top",1,"RHO02C",6.05,6.477,22,0.275
2018,"RHO","Control","top",1,"RHO03C",2.38,6.477,22,0.108181818181818
2018,"RHO","Control","top",1,"RHO04C",3.78,6.477,22,0.171818181818182
2018,"RHO","Control","top",1,"RHO05C",3.47,6.477,22,0.157727272727273
2018,"RHO","Control","top",1,"RHO06C",5.1,6.477,22,0.231818181818182
2018,"RHO","Control","top",1,"RHO07C",3.36,6.477,22,0.152727272727273
2018,"RHO","Control","top",1,"RHO08C",3.49,6.477,22,0.158636363636364
2018,"RHO","Control","top",1,"RHO09C",1.49,6.477,22,0.0677272727272727
2018,"RHO","Control","top",1,"RHO10C",4.58,6.477,22,0.208181818181818
2018,"RHO","Control","middle",1,"RHO11C",1.55,6.477,22,0.0704545454545455
2018,"RHO","Control","middle",1,"RHO12C",1.07,6.477,22,0.0486363636363637
2018,"RHO","Control","middle",1,"RHO13C",4.56,6.477,22,0.207272727272727
2018,"RHO","Control","middle",1,"RHO14C",1.48,6.477,22,0.0672727272727273
2018,"RHO","Control","middle",1,"RHO15C",1.52,6.477,22,0.0690909090909091
2018,"RHO","Control","middle",1,"RHO16C",3.98,6.477,22,0.180909090909091
2018,"RHO","Control","middle",1,"RHO17C",3.39,6.477,22,0.154090909090909
2018,"RHO","Control","middle",1,"RHO18C",2.42,6.477,22,0.11
2018,"RHO","Control","middle",1,"RHO19C",3.04,6.477,22,0.138181818181818
2018,"RHO","Control","middle",1,"RHO20C",1.92,6.477,22,0.0872727272727273
2018,"RHO","Control","bottom",1,"RHO21C",3.35,6.477,22,0.152272727272727
2018,"RHO","Control","bottom",1,"RHO22C",2.59,6.477,22,0.117727272727273
2018,"RHO","Control","bottom",1,"RHO23C",3.51,6.477,22,0.159545454545455
2018,"RHO","Control","bottom",1,"RHO24C",2.41,6.477,22,0.109545454545455
2018,"RHO","Control","bottom",1,"RHO25C",3.76,6.477,22,0.170909090909091
2018,"RHO","Control","bottom",1,"RHO26C",1.28,6.477,22,0.0581818181818182
2018,"RHO","Control","bottom",1,"RHO27C",0.680000000000001,6.477,22,0.030909090909091
2018,"RHO","Control","bottom",1,"RHO28C",1.83,6.477,22,0.0831818181818182
2018,"RHO","Control","bottom",1,"RHO29C",1.16,6.477,22,0.0527272727272727
2018,"RHO","Control","bottom",1,"RHO30C",1.14,6.477,22,0.0518181818181818
2018,"RHO","Strips","top",2,"RHO01T",1.79,7.9756,14,0.127857142857143
2018,"RHO","Strips","top",2,"RHO02T",75.41,7.9756,14,5.38642857142857
2018,"RHO","Strips","top",2,"RHO03T",64.84,7.9756,14,4.63142857142857
2018,"RHO","Strips","top",2,"RHO04T",21.87,7.9756,14,1.56214285714286
2018,"RHO","Strips","top",2,"RHO05T",82.67,7.9756,14,5.905
2018,"RHO","Strips","top",2,"RHO06T",95.1,7.9756,14,6.79285714285714
2018,"RHO","Strips","top",2,"RHO07T",1.83,7.9756,14,0.130714285714286
2018,"RHO","Strips","top",2,"RHO08T",4.98,7.9756,14,0.355714285714286
2018,"RHO","Strips","top",2,"RHO09T",10.75,7.9756,14,0.767857142857143
2018,"RHO","Strips","top",2,"RHO10T",7.14,7.9756,14,0.51
2018,"RHO","Strips","middle",2,"RHO11T",24.37,7.9756,14,1.74071428571429
2018,"RHO","Strips","middle",2,"RHO12T",4.69,7.9756,14,0.335
2018,"RHO","Strips","middle",2,"RHO13T",3.59,7.9756,14,0.256428571428571
2018,"RHO","Strips","middle",2,"RHO14T",69.93,7.9756,14,4.995
2018,"RHO","Strips","middle",2,"RHO15T",117.35,7.9756,14,8.38214285714286
2018,"RHO","Strips","middle",2,"RHO16T",19.21,7.9756,14,1.37214285714286
2018,"RHO","Strips","middle",2,"RHO17T",9.8,7.9756,14,0.7
2018,"RHO","Strips","middle",2,"RHO18T",158.59,7.9756,14,11.3278571428571
2018,"RHO","Strips","middle",2,"RHO19T",25.05,7.9756,14,1.78928571428571
2018,"RHO","Strips","middle",2,"RHO20T",36.68,7.9756,14,2.62
2018,"RHO","Strips","bottom",2,"RHO21T",396.94,7.9756,14,28.3528571428571
2018,"RHO","Strips","bottom",2,"RHO22T",112.21,7.9756,14,8.015
2018,"RHO","Strips","bottom",2,"RHO23T",90.19,7.9756,14,6.44214285714286
2018,"RHO","Strips","bottom",2,"RHO24T",281.73,7.9756,14,20.1235714285714
2018,"RHO","Strips","bottom",2,"RHO25T",7.65,7.9756,14,0.546428571428571
